"Site","Year","X","Y","DiameterX","DiameterY","Rosettes","Infl","Rust","BrType","InflBr","Comments","TagNew","location_comment","TagDist","RosNew","InflNew","surv","lagsrtsz","lagforsurv","Tot_fall_ppt","Tot_winter_ppt","Tot_summer_ppt","Mean_fall_temp","Mean_winter_temp","Mean_summer_temp","TransectNew","InflYesNo"
"Garden Park West",2008,0.25,3.13,50,16,64,0,0,"None",0,"","W.4.47","",0,64,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.4",0
"Garden Park West",2009,0.25,3.13,52,19,74,9,0,"Leaf and Inflorescence",0,"","W.4.47","",0,74,9,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.4",1
"Garden Park West",2010,0.25,3.13,44,19,40,3,0,"None",0,"patchy","W.4.47","",0,40,3,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.4",1
"Garden Park West",2011,0.25,3.13,0,0,NA,NA,0,"None",0,"dead","W.4.47","",0,NA,NA,NA,0,0,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.4",NA
"Garden Park West",2012,0.25,3.13,44,17,34,14,0,"None",0,"15 cm bare dirt between clumps, unsubsume?","W.4.47","",0,34,14,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"W.4",1
"Garden Park West",2013,0.25,3.13,NA,NA,NA,NA,NA,"None",NA,"dead","W.4.47","",0,NA,NA,NA,0,0,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"W.4",NA
"Garden Park West",2014,NA,NA,NA,NA,30,22,NA,NA,NA,NA,"W.4.47","",0,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"W.4",NA
"Garden Park West",2015,NA,NA,NA,NA,30,22,NA,NA,NA,NA,"W.4.47","",0,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"W.4",NA
"Garden Park West",2016,0.25,3.13,17,5,6,0,0,"Leaf",0,"","W.4.47","",0,6,0,1,4,4,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"W.4",0
"Garden Park West",2017,NA,NA,NA,NA,30,22,NA,NA,NA,NA,"W.4.47","",0,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"W.4",NA
"Garden Park West",2018,0.25,3.13,0,0,NA,NA,0,"None",0,"","W.4.47","",0,NA,NA,0,0,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"W.4",NA
"Garden Park West",2004,0.54,3.45,22,17,17,23,0,"None",0,"","W.4.48","",0,17,23,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"W.4",1
"Garden Park West",2005,0.54,3.45,14,13,26,4,0,"None",0,"","W.4.48","",0,26,4,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.4",1
"Garden Park West",2006,0.54,3.45,9,7,11,0,0,"Leaf",0,"insect","W.4.48","",0,11,0,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.4",0
"Garden Park West",2007,0.54,3.45,7,8,12,6,0,"None",0,"","W.4.48","",0,12,6,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.4",1
"Garden Park West",2008,0.54,3.45,11,9,16,0,0,"None",0,"","W.4.48","",0,16,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.4",0
"Garden Park West",2009,0.54,3.45,12,8,19,5,0,"Leaf and Inflorescence",4,"","W.4.48","",0,19,5,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.4",1
"Garden Park West",2010,0.54,3.45,14,11,17,1,0,"None",0,"","W.4.48","",0,17,1,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.4",1
"Garden Park West",2011,0.54,3.45,0,0,NA,NA,0,"None",0,"dead","W.4.48","",0,NA,NA,0,0,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.4",NA
"Garden Park West",2004,0.3,5.58,26,19,21,25,0,"None",0,"2004 - 1 flower damaged","W.4.49","",0,21,25,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"W.4",1
"Garden Park West",2005,0.3,5.58,17,17,39,9,0,"Leaf",0,"leaf herb (mammal?)","W.4.49","",0,39,9,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.4",1
"Garden Park West",2006,0.3,5.58,17,10,13,1,0,"Leaf",0,"insect","W.4.49","",0,13,1,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.4",1
"Garden Park West",2007,0.3,5.58,8,12,18,0,0,"None",0,"","W.4.49","",0,18,0,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.4",0
"Garden Park West",2008,0.3,5.58,15,10,8,0,0,"None",0,"many dead rosettes","W.4.49","",0,8,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.4",0
"Garden Park West",2009,0.3,5.58,15,9,12,0,0,"None",0,"","W.4.49","",0,12,0,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.4",0
"Garden Park West",2010,0.3,5.58,10,8,12,1,0,"None",0,"","W.4.49","",0,12,1,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.4",1
"Garden Park West",2011,0.3,5.58,15,10,9,0,0,"None",0,"","W.4.49","",0,9,0,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.4",0
"Garden Park West",2012,0.3,5.58,14,7,15,4,0,"Leaf",0,"","W.4.49","",0,15,4,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"W.4",1
"Garden Park West",2013,0.3,5.58,13,7,12,0,0,"None",0,"","W.4.49","",0,12,0,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"W.4",0
"Garden Park West",2014,NA,NA,NA,NA,21,25,NA,NA,NA,NA,"W.4.49","",0,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"W.4",NA
"Garden Park West",2015,NA,NA,NA,NA,21,25,NA,NA,NA,NA,"W.4.49","",0,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"W.4",NA
"Garden Park West",2016,0.3,5.58,16,9,8,0,1,"Leaf",0,"","W.4.49","",0,8,0,1,3,3,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"W.4",0
"Garden Park West",2017,NA,NA,NA,NA,21,25,NA,NA,NA,NA,"W.4.49","",0,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"W.4",NA
"Garden Park West",2018,0.3,5.58,13,5,5,0,0,"Leaf",0,"","W.4.49","",0,5,0,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"W.4",0
"Garden Park West",2019,NA,NA,NA,NA,21,25,NA,NA,NA,NA,"W.4.49","",0,NA,NA,NA,0,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486,"W.4",NA
"Garden Park West",2020,0.3,5.58,11,9,21,5,NA,"None",NA,"","W.4.49","",0,21,5,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,"W.4",1
"Garden Park West",2021,NA,NA,NA,NA,21,25,NA,NA,NA,NA,"W.4.49","",0,NA,NA,NA,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,"W.4",NA
"Garden Park West",2022,0.3,5.58,16,15,22,7,0,"Leaf",0,"dwarf leaf growth","W.4.49","",0,22,7,1,2,2,103.334198,82.71409845,212.1602964,15.25862455,1.965074971,16.43314981,"W.4",1
"Garden Park West",2004,0.56,5.95,16,13,11,12,0,"None",0,"","W.4.50","",0,12,12,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"W.4",1
"Garden Park West",2005,0.56,5.95,14,9,15,5,0,"Leaf",0,"","W.4.50","",0,15,5,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.4",1
"Garden Park West",2006,0.56,5.95,7,5,10,0,0,"None",0,"","W.4.50","",0,10,0,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.4",0
"Garden Park West",2007,0.56,5.95,6,4,12,4,0,"None",0,"","W.4.50","",0,12,4,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.4",1
"Garden Park West",2008,0.56,5.95,10,7,7,0,0,"None",0,"","W.4.50","",0,7,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.4",0
"Garden Park West",2009,0.56,5.95,0,0,NA,NA,0,"None",0,"dead","W.4.50","",0,NA,NA,0,0,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.4",NA
"Garden Park West",2004,0.33,6.44,25,20,21,31,0,"Leaf and Inflorescence",4,"","W.4.51","",0,37,45,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"W.4",1
"Garden Park West",2005,0.33,6.44,21,15,30,17,0,"Leaf and Inflorescence",1,"","W.4.51","",0,48,24,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.4",1
"Garden Park West",2006,0.33,6.44,18,8,21,2,0,"Inflorescence",1,"","W.4.51","",0,29,2,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.4",1
"Garden Park West",2007,0.33,6.44,21,11,26,4,0,"None",0,"","W.4.51","",0,34,4,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.4",1
"Garden Park West",2008,0.33,6.44,24,12,17,0,0,"None",0,"","W.4.51","",0,24,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.4",0
"Garden Park West",2009,0.33,6.44,25,15,27,5,0,"Leaf and Inflorescence",3,"","W.4.51","",0,35,5,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.4",1
"Garden Park West",2010,0.33,6.44,26,16,35,6,0,"None",0,"","W.4.51","",0,43,6,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.4",1
"Garden Park West",2011,0.33,6.44,18,16,25,0,0,"None",0,"","W.4.51","",0,25,0,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.4",0
"Garden Park West",2012,0.33,6.44,16,10,11,0,0,"None",0,"only measured section in plot","W.4.51","",0,11,0,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"W.4",0
"Garden Park West",2013,0.33,6.44,NA,NA,NA,NA,NA,"None",NA,"dead","W.4.51","",0,NA,NA,0,0,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"W.4",NA
"Garden Park West",2004,0.29,6.72,14,11,13,10,0,"Inflorescence",3,"","W.4.52","",0,17,15,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"W.4",1
"Garden Park West",2005,0.29,6.72,9,7,8,5,0,"None",0,"","W.4.52","",0,18,6,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.4",1
"Garden Park West",2006,0.29,6.72,7,6,12,2,0,"None",0,"","W.4.52","",0,15,3,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.4",1
"Garden Park West",2007,0.29,6.72,3,5,10,0,0,"None",0,"","W.4.52","",0,17,0,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.4",0
"Garden Park West",2008,0.29,6.72,6,6,6,0,0,"None",0,"","W.4.52","",0,8,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.4",0
"Garden Park West",2009,0.29,6.72,7,6,10,0,0,"None",0,"","W.4.52","",0,13,20,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.4",1
"Garden Park West",2010,0.29,6.72,5,3,6,0,0,"None",0,"","W.4.52","",0,10,1,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.4",1
"Garden Park West",2011,0.29,6.72,0,0,NA,NA,0,"None",0,"dead","W.4.52","",0,NA,NA,0,0,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.4",NA
"Garden Park West",2004,0.43,7,21,19,12,10,0,"None",0,"","W.4.53","",0,12,10,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"W.4",1
"Garden Park West",2005,0.43,7,17,12,8,2,0,"None",0,"??","W.4.53","",0,8,2,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.4",1
"Garden Park West",2006,0.43,7,13,6,8,4,0,"None",0,"","W.4.53","",0,8,4,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.4",1
"Garden Park West",2007,0.43,7,9,4,9,2,0,"None",0,"","W.4.53","",0,9,2,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.4",1
"Garden Park West",2008,0.43,7,7,7,6,0,0,"None",0,"","W.4.53","",0,6,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.4",0
"Garden Park West",2009,0.43,7,7,4,5,1,0,"None",0,"","W.4.53","",0,5,1,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.4",1
"Garden Park West",2010,0.43,7,9,5,11,0,0,"None",0,"","W.4.53","",0,11,0,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.4",0
"Garden Park West",2011,0.43,7,7,6,9,0,0,"None",0,"","W.4.53","",0,9,0,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.4",0
"Garden Park West",2012,0.43,7,8,5,8,2,0,"Leaf and Inflorescence",1,"","W.4.53","",0,8,2,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"W.4",1
"Garden Park West",2013,0.43,7,7,5,8,0,0,"None",0,"","W.4.53","",0,8,0,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"W.4",0
"Garden Park West",2014,NA,NA,NA,NA,12,10,NA,NA,NA,NA,"W.4.53","",0,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"W.4",NA
"Garden Park West",2015,NA,NA,NA,NA,12,10,NA,NA,NA,NA,"W.4.53","",0,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"W.4",NA
"Garden Park West",2016,0.43,7,9,8,6,0,0,"Leaf",0,"","W.4.53","",0,6,0,1,3,3,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"W.4",0
"Garden Park West",2017,NA,NA,NA,NA,12,10,NA,NA,NA,NA,"W.4.53","",0,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"W.4",NA
"Garden Park West",2018,0.43,7,9,6,7,0,0,"None",0,"includes 1 dead rosette","W.4.53","",0,7,0,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"W.4",0
"Garden Park West",2019,NA,NA,NA,NA,12,10,NA,NA,NA,NA,"W.4.53","",0,NA,NA,NA,0,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486,"W.4",NA
"Garden Park West",2020,0.43,7,11,5,9,1,NA,"None",NA,"","W.4.53","",0,9,1,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,"W.4",1
"Garden Park West",2021,NA,NA,NA,NA,12,10,NA,NA,NA,NA,"W.4.53","",0,NA,NA,NA,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,"W.4",NA
"Garden Park West",2022,0.43,7,15,14,11,1,0,"None",0,"","W.4.53","",0,11,1,1,2,2,103.334198,82.71409845,212.1602964,15.25862455,1.965074971,16.43314981,"W.4",1
"Garden Park West",2004,0.26,7.34,23,18,32,26,0,"Inflorescence",4,"","W.4.54","",0,32,26,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"W.4",1
"Garden Park West",2005,0.26,7.34,20,13,47,7,0,"None",0,"","W.4.54","",0,47,7,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.4",1
"Garden Park West",2006,0.26,7.34,0,0,NA,NA,0,"None",0,"dead","W.4.54","",0,NA,NA,0,0,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.4",NA
"Garden Park West",2004,0.61,7.4,23,21,30,27,0,"None",0,"2004 - several branched INF's","W.4.55","tag 10cm N",10,30,27,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"W.4",1
"Garden Park West",2005,0.61,7.4,22,20,27,14,0,"None",0,"","W.4.55","tag 10cm N",10,27,14,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.4",1
"Garden Park West",2006,0.61,7.4,13,6,14,4,1,"Leaf and Inflorescence",2,"insect - 3-4 leaves w/rust damage","W.4.55","tag 10cm N",10,16,4,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.4",1
"Garden Park West",2007,0.61,7.4,10,11,33,4,0,"None",0,"","W.4.55","tag 10cm N",10,36,4,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.4",1
"Garden Park West",2008,0.61,7.4,15,13,27,0,0,"None",0,"","W.4.55","tag 10cm N",10,30,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.4",0
"Garden Park West",2009,0.61,7.4,19,13,29,0,0,"None",0,"","W.4.55","tag 10cm N",10,34,1,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.4",1
"Garden Park West",2010,0.61,7.4,13,11,31,0,0,"None",0,"","W.4.55","tag 10cm N",10,39,1,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.4",1
"Garden Park West",2011,0.61,7.4,18,13,10,0,0,"None",0,"","W.4.55","tag 10cm N",10,14,0,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.4",0
"Garden Park West",2012,0.61,7.4,15,11,12,0,0,"None",0,"","W.4.55","tag 10cm N",10,19,7,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"W.4",1
"Garden Park West",2013,0.61,7.4,12,7,15,0,0,"None",0,"","W.4.55","tag 10cm N",10,23,0,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"W.4",0
"Garden Park West",2014,NA,NA,NA,NA,30,27,NA,NA,NA,NA,"W.4.55","tag 10cm N",10,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"W.4",NA
"Garden Park West",2015,NA,NA,NA,NA,30,27,NA,NA,NA,NA,"W.4.55","tag 10cm N",10,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"W.4",NA
"Garden Park West",2016,0.61,7.4,15,11,13,0,0,"None",0,"","W.4.55","tag 10cm N",10,22,7,1,3,3,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"W.4",1
"Garden Park West",2017,NA,NA,NA,NA,30,27,NA,NA,NA,NA,"W.4.55","tag 10cm N",10,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"W.4",NA
"Garden Park West",2018,0.61,7.4,10,9,9,0,0,"None",0,"","W.4.55","tag 10cm N",10,14,6,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"W.4",1
"Garden Park West",2019,NA,NA,NA,NA,30,27,NA,NA,NA,NA,"W.4.55","tag 10cm N",10,NA,NA,NA,0,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486,"W.4",NA
"Garden Park West",2020,0.61,7.4,13,11,19,0,NA,"None",NA,"","W.4.55","tag 10cm N",10,43,7,1,2,2,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,"W.4",1
"Garden Park West",2021,NA,NA,NA,NA,30,27,NA,NA,NA,NA,"W.4.55","tag 10cm N",10,NA,NA,NA,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,"W.4",NA
"Garden Park West",2022,0.61,7.4,20,9,31,0,0,"None",0,"","W.4.55","tag 10cm N",10,68,8,1,2,2,103.334198,82.71409845,212.1602964,15.25862455,1.965074971,16.43314981,"W.4",1
"Garden Park West",2004,0.32,9.39,27,23,34,27,0,"Inflorescence",2,"","W.4.56","",0,110,94,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"W.4",1
"Garden Park West",2005,0.32,9.39,23,14,33,7,0,"None",0,"","W.4.56","",0,105,38,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.4",1
"Garden Park West",2006,0.32,9.39,20,13,15,5,0,"Leaf and Inflorescence",1,"insect","W.4.56","",0,64,12,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.4",1
"Garden Park West",2007,0.32,9.39,25,21,25,9,0,"None",0,"","W.4.56","",0,131,43,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.4",1
"Garden Park West",2008,0.32,9.39,26,20,68,0,0,"None",0,"","W.4.56","",0,151,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.4",0
"Garden Park West",2009,0.32,9.39,22,16,23,5,0,"None",0,"","W.4.56","",0,113,27,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.4",1
"Garden Park West",2010,0.32,9.39,40,22,97,0,0,"None",0,"","W.4.56","",0,118,0,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.4",0
"Garden Park West",2011,0.32,9.39,23,15,16,0,0,"None",0,"","W.4.56","",0,16,0,1,1,1,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.4",0
"Garden Park West",2012,0.32,9.39,14,9,9,0,0,"None",0,"","W.4.56","",0,62,1,1,1,1,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"W.4",1
"Garden Park West",2013,0.32,9.39,NA,NA,NA,NA,NA,"None",NA,"dead","W.4.56","",0,22,0,1,1,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"W.4",0
"Garden Park West",2014,NA,NA,NA,NA,34,27,NA,NA,NA,NA,"W.4.56","",0,NA,NA,NA,0,0,248.3630075,78.29500008,234.2239933,13.15425086,0.481249988,15.200001,"W.4",NA
"Garden Park West",2015,NA,NA,NA,NA,34,27,NA,NA,NA,NA,"W.4.56","",0,NA,NA,NA,0,0,128.8789997,137.0389996,426.7170105,12.9030003,2.045500085,15.3330009,"W.4",NA
"Garden Park West",2016,0.32,9.39,NA,NA,NA,NA,NA,"None",NA,"dead","W.4.56","",0,32,1,1,3,3,116.2959976,62.17699909,247.020998,14.68625033,2.502000123,16.16900063,"W.4",1
"Garden Park West",2017,NA,NA,NA,NA,34,27,NA,NA,NA,NA,"W.4.56","",0,NA,NA,NA,0,0,117.0090003,60.41499996,326.3449955,14.64600086,2.886750179,15.50900078,"W.4",NA
"Garden Park West",2018,0.32,9.39,0,0,NA,NA,0,"None",0,"","W.4.56","",0,8,6,1,2,2,203.708004,38.44499874,155.4189968,13.455001,1.983250052,17.04200029,"W.4",1
"Garden Park West",2019,NA,NA,NA,NA,34,27,NA,NA,NA,NA,"W.4.56","",0,NA,NA,NA,0,0,128.3570004,88.84800053,233.9699993,12.63000053,0.738500021,14.93757486,"W.4",NA
"Garden Park West",2020,0.32,9.39,NA,NA,NA,NA,NA,NA,NA,NA,"W.4.56","",0,NA,NA,NA,0,0,120.4289989,71.71000051,138.3840027,13.07759964,1.729474932,16.15969968,"W.4",NA
"Garden Park West",2021,NA,NA,NA,NA,34,27,NA,NA,NA,NA,"W.4.56","",0,NA,NA,NA,0,0,67.40399933,96.28939724,255.8123894,13.94194984,1.009499963,15.97077453,"W.4",NA
"Garden Park West",2022,0.32,9.39,27,18,64,5,0,"Leaf",0,"","W.4.56","16cm E(N) of tag",16,64,5,1,4,4,103.334198,82.71409845,212.1602964,15.25862455,1.965074971,16.43314981,"W.4",1
"Garden Park West",2004,0.37,10.13,3,2,1,0,0,"None",0,"","W.4.57","",0,1,0,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"W.4",0
"Garden Park West",2005,0.37,10.13,4,2,1,0,0,"None",0,"","W.4.57","",0,1,0,1,1,1,118.0149994,102.7259989,104.1850014,12.23800057,1.985750109,15.79275036,"W.4",0
"Garden Park West",2006,0.37,10.13,4,4,4,0,0,"None",0,"","W.4.57","",0,4,0,1,1,1,140.3799968,59.06599998,219.8220053,13.73350036,1.013500094,17.17325068,"W.4",0
"Garden Park West",2007,0.37,10.13,14,9,4,4,0,"None",0,"","W.4.57","",0,4,4,1,1,1,167.9129987,110.2059994,271.3629971,12.09250057,0.578000057,15.22200072,"W.4",1
"Garden Park West",2008,0.37,10.13,7,3,5,0,0,"None",0,"","W.4.57","",0,5,0,1,1,1,98.75799704,102.3950014,92.39099979,14.216501,-0.341999982,15.16500068,"W.4",0
"Garden Park West",2009,0.37,10.13,8,6,5,2,0,"None",0,"","W.4.57","",0,5,2,1,1,1,138.928998,77.65999961,242.2649918,13.34550071,1.952750087,15.14525044,"W.4",1
"Garden Park West",2010,0.37,10.13,6,4,12,1,0,"None",0,"","W.4.57","",0,12,1,1,1,1,180.8910007,124.4659953,137.6860008,11.81425035,-0.230499998,15.91625047,"W.4",1
"Garden Park West",2011,0.37,10.13,7,4,NA,NA,0,"None",0,"dead","W.4.57","",0,NA,NA,NA,0,0,85.2840004,48.1170001,120.6329985,13.6962508,0.953500062,15.76275015,"W.4",NA
"Garden Park West",2012,0.37,10.13,7,4,7,0,0,"None",0,"","W.4.57","",0,7,0,1,2,2,173.4370041,45.44700122,173.9370031,13.57525074,1.998000085,17.45250082,"W.4",0
"Garden Park West",2013,0.37,10.13,NA,NA,NA,NA,NA,"None",NA,"dead","W.4.57","",0,NA,NA,0,0,1,83.17200089,53.7239995,163.0979977,13.40475047,0.392250009,15.07925105,"W.4",NA
"Garden Park West",2004,0.54,10.54,20,15,24,34,0,"None",0,"","W.4.58","",0,24,34,1,0,0,105.8339977,64.72700024,330.6829958,13.35675085,2.130500123,15.21075034,"W.4",1
